39,20,0.77305,0.04795,0.25035,0.06365,15.47098
40,20,0.76245,0.04920,0.25940,0.06150,15.25593
41,20,0.85060,0.05670,0.28855,0.07440,17.02189
42,20,0.92935,0.06235,0.29235,0.08290,18.59403
43,20,1.11150,0.07325,0.35960,0.09935,22.24112
44,20,0.97875,0.06085,0.31190,0.08205,19.58609
45,20,1.16090,0.07335,0.37995,0.10090,23.22602
46,20,1.17585,0.07690,0.37110,0.10350,23.52905
47,20,0.96530,0.06310,0.30990,0.08170,19.31381
48,20,1.10205,0.07365,0.34820,0.09410,22.05110
49,20,1.14920,0.07310,0.36895,0.09610,22.98999
50,20,1.00540,0.06655,0.32300,0.08330,20.11991
51,20,1.07350,0.07110,0.34450,0.09060,21.48104
52,20,1.10535,0.07455,0.35930,0.08940,22.11595
53,20,1.13495,0.07270,0.36655,0.09415,22.71080
54,20,0.76610,0.04795,0.25655,0.06090,15.33198
55,20,0.87620,0.05735,0.31295,0.07350,17.53187
56,20,1.00785,0.07415,0.31140,0.08635,20.16711
57,20,0.73685,0.04870,0.25260,0.06000,14.74094
58,20,0.92455,0.06445,0.29255,0.07625,18.49914
59,20,0.84990,0.05735,0.28500,0.07250,17.00616
60,20,1.10400,0.07510,0.35860,0.09155,22.08996
61,20,0.73090,0.04835,0.26050,0.06260,14.62698
62,20,1.11185,0.07275,0.36610,0.09290,22.24803
63,20,0.92870,0.06060,0.30140,0.07475,18.58187
64,20,0.92955,0.06515,0.29070,0.07730,18.60213
65,20,1.14550,0.07660,0.37325,0.09740,22.91989
66,20,0.81065,0.05550,0.26760,0.06780,16.21890
67,20,1.18095,0.07865,0.37725,0.10310,23.62895
68,20,1.11835,0.07295,0.36730,0.09520,22.37511
69,20,1.05755,0.06875,0.34220,0.09120,21.16084
70,20,0.77425,0.05265,0.26645,0.06595,15.48982
71,20,1.14040,0.07930,0.36600,0.09475,22.81594
72,20,1.01485,0.06725,0.32350,0.08730,20.32495
73,20,0.99250,0.06220,0.31305,0.08200,19.86098
74,20,1.14020,0.07505,0.36995,0.09460,22.81404
75,20,0.92995,0.06235,0.29625,0.07615,18.60690
76,20,1.14525,0.07550,0.37125,0.09530,22.91393
77,20,0.74255,0.04990,0.25795,0.06175,14.85395
78,20,1.10030,0.07310,0.35690,0.09360,22.01509
79,20,0.85125,0.06075,0.29605,0.07150,17.02595
80,20,1.10005,0.06995,0.37715,0.09400,22.01200
81,20,1.05935,0.06795,0.34615,0.09030,21.19803
82,20,0.87305,0.05510,0.28085,0.07370,17.46988
83,20,1.07465,0.06970,0.34400,0.08880,21.50202
84,20,0.83115,0.05535,0.27400,0.07885,16.62898
85,20,1.14745,0.07800,0.37315,0.09580,22.95899
86,20,1.04220,0.06720,0.34105,0.08775,20.85614
87,20,1.11190,0.07315,0.35710,0.09800,22.24803
88,20,1.14240,0.07900,0.36580,0.09710,22.85814
89,20,1.12785,0.07485,0.35575,0.09710,22.56703
90,20,1.06655,0.07140,0.33805,0.09015,21.33989
91,20,0.89265,0.05570,0.28200,0.07170,17.85994
92,20,0.83135,0.05710,0.27600,0.07085,16.63423
93,20,1.09015,0.07195,0.36495,0.08960,21.81101
94,20,1.10125,0.07425,0.34495,0.09220,22.03894
95,20,1.04330,0.07000,0.33590,0.08825,20.87903
96,20,1.12970,0.07365,0.37085,0.09700,22.60709
97,20,0.81065,0.05815,0.26465,0.06565,16.22200
98,20,1.09835,0.07390,0.34680,0.09570,21.97695
99,20,1.00690,0.06345,0.32605,0.08335,20.14589
100,20,1.18150,0.08055,0.37555,0.10125,23.63801
